customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9348-ROUAI,Female,0.0,Yes,Yes,1.0843365120829946,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.8487896571659234,5194.05,No
9443-JUBUO,Male,0.0,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.016229360082695727,4478.85,No
0596-BQCEQ,Female,0.0,Yes,Yes,1.2064976032430856,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1761636661986499,6283.3,Yes
1481-ZUWZA,Male,0.0,No,No,-0.1779947632379461,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.9883806051798778,2659.4,Yes
3043-TYBNO,Male,0.0,No,No,-1.1960038562387048,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,-0.13665596393258767,196.9,No
4830-FAXFM,Male,0.0,No,Yes,-0.5444780367182193,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.3514295710540236,439.2,No
5906-BFOZT,Male,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.504314895069307,19.5,No
2960-NKRSO,Male,0.0,No,No,-0.3408762181180675,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.7042133181514708,2107.15,No
8996-ZROXE,Male,0.0,No,No,1.002895784642934,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,-0.3742929349563432,3035.8,No
5598-IKHQQ,Female,0.0,No,No,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.3065610520495383,1866.45,No
0397-ZXWQF,Male,0.0,No,No,1.4100994218432374,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4710789550659844,1430.95,No
5266-PFRQK,Male,0.0,Yes,Yes,0.7992939660427822,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-1.4594463760648215,1071.6,No
4674-HGNUA,Male,0.0,Yes,Yes,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.8354952811645946,6457.15,No
6765-MBQNU,Female,0.0,Yes,No,-0.2594354906780068,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.288281285047711,684.05,No
9786-IJYDL,Female,0.0,No,No,0.10704778280226633,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,1.609892683242008,3914.05,No
1303-SRDOK,Female,0.0,Yes,Yes,0.9214550572028734,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),0.142525932095321,3842.6,No
3769-MHZNV,Female,0.0,Yes,Yes,0.025607055362205634,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4843733310673135,670.35,No
6295-OSINB,Male,0.0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.4919050962302134,7880.25,No
3308-MHOOC,Male,0.0,No,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.5142856770703037,19.2,No
2309-OSFEU,Male,0.0,No,No,-0.9109613101984924,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,-1.0257173590214634,298.45,Yes
2207-QPJED,Female,0.0,Yes,No,0.18848851024232702,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,0.8388188751649267,3371.75,No
4177-JPDFU,Male,0.0,No,No,-0.8295205827584317,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,-1.0223937650211312,442.45,No
2239-CFOUJ,Male,0.0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4744025490663168,20.4,No
8046-DNVTL,Male,0.0,Yes,No,1.2064976032430856,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),-0.8695084410058479,2345.55,No
2209-XADXF,Female,0.0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.3132082400502028,25.25,No
6620-JDYNW,Female,0.0,No,No,-0.5851984004382496,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,-0.1383177609327537,1156.35,No
1891-FZYSA,Male,0.0,Yes,No,1.4915401492832983,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8371570781647607,6143.15,Yes
4770-UEZOX,Male,0.0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.3319707901142591,144.8,No
1038-RQOST,Male,0.0,Yes,Yes,-0.5444780367182193,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4677553610656522,414.95,No
7613-LLQFO,Male,0.0,No,No,-0.8295205827584317,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6543594081464871,1059.55,Yes
4568-TTZRT,Male,0.0,No,No,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4744025490663168,181.8,No
9513-DXHDA,Male,0.0,No,No,-0.21871512695797646,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,0.5629605731373504,2212.55,No
2640-PMGFL,Male,0.0,No,Yes,-0.21871512695797646,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.4898415051300408,2180.55,Yes
3801-HMYNL,Male,0.0,Yes,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,0.8105683261621028,89.15,Yes
0516-QREYC,Female,0.0,No,No,-0.3408762181180675,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.477726143066649,459.95,No
9685-WKZGT,Male,0.0,No,No,-0.748079855318371,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3386179781149237,1036.75,Yes
6022-UGGSO,Female,0.0,No,No,-0.015113308357824713,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.32033821111309646,2276.95,Yes
8084-OIVBS,Female,0.0,No,No,-0.8702409464784621,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4876969250676457,211.95,No
8896-BQTTI,Male,0.0,No,No,-1.2774445836787656,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.3215172250510334,25,No
3865-QBWSJ,Male,0.0,No,Yes,0.22920887396235737,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.5214156481331973,3162.65,No
3352-RICWQ,Female,0.0,Yes,Yes,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4960059100684764,210.65,No
2160-GPFXD,Male,0.0,Yes,Yes,0.880734693482843,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),0.0295237360840249,3566.7,No
2065-MMKGR,Female,0.0,No,No,-0.13727439951791576,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),0.2073360151017999,2080.1,No
5857-TYBCJ,Male,0.0,Yes,No,0.47353105628253944,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.8122301231622688,4040.2,No
1498-NHTLT,Male,0.0,Yes,Yes,1.0843365120829946,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.7308020701541287,5186,No
4484-CGXFK,Female,0.0,No,No,-1.1960038562387048,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.31446824295036285,196.15,Yes
1402-PTHGN,Female,0.0,Yes,Yes,-0.5851984004382496,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,-0.10840541492976351,1087.45,No
4176-RELJR,Male,0.0,No,No,1.4100994218432374,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.3181936310507012,1672.15,No
6214-EDAKZ,Female,0.0,Yes,Yes,-0.4223169455581282,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,-0.3194536339508612,1206.05,Yes
5199-FPUSP,Male,0.0,No,Yes,0.025607055362205634,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),-1.0207319680209652,1113.95,No
6377-KSLXC,Male,0.0,No,No,-1.1145631287986442,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4893587220678117,107.05,No
1796-JANOW,Female,0.0,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4893587220678117,38.15,No
0238-WHBIQ,Male,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.82884809316393,6339.3,No
8735-NBLWT,Male,0.0,No,Yes,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4744025490663168,184.1,No
6651-RLGGM,Male,0.0,Yes,Yes,1.4100994218432374,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.2783105030467143,1688.9,No
6127-ISGTU,Female,0.0,Yes,No,-0.6666391278783103,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6709773781481484,1378.25,Yes
1614-JBEBI,Female,0.0,No,No,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.46443176706532,137.6,No
8740-XLHDR,Male,0.0,No,No,-1.1145631287986442,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,-0.7149613199903985,219,Yes
1208-DNHLN,Male,0.0,Yes,Yes,-0.38159658183809786,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),-0.5454580259734538,1067.15,Yes
1761-AEZZR,Male,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.4915033021302069,79.55,Yes
3923-CSIHK,Female,0.0,Yes,No,0.7178532386027215,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2089978121019659,3444.85,Yes
5696-EXCYS,Male,0.0,No,No,-0.62591876415828,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.505976692069473,369.05,No
5795-KTGUD,Female,0.0,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.5301264272340338,7553.6,No
7120-RFMVS,Male,0.0,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.6560212051466532,84.5,Yes
7924-GJZFI,Female,0.0,Yes,No,-0.30015585439803716,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.1508349170961516,1813.1,No
4702-HDRKD,Male,0.0,No,No,1.4100994218432374,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),-0.5122220859701314,3321.35,No
8512-WIWYV,Male,0.0,No,No,-0.015113308357824713,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.4760643460664828,707.5,No
5897-ZYEKH,Female,0.0,Yes,No,1.4100994218432374,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,1.3572995392167568,7112.15,No
5456-ITGIC,Male,0.0,Yes,No,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),-0.010359391919962149,4641.1,No
7317-GGVPB,Male,0.0,Yes,No,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.4570073592267243,7690.9,Yes
1406-PUQVY,Male,0.0,No,Yes,-1.2774445836787656,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.49394231896830415,49.9,No
1322-AGOQM,Male,0.0,No,No,0.5549717837226001,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.1453667430334245,1380.1,Yes
3677-IYRBF,Female,0.0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,-1.1420431490330922,78.65,Yes
5692-FPTAH,Female,0.0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6435040489832552,45.4,Yes
9114-AAFQH,Female,0.0,Yes,No,0.6364125111626608,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,0.0295237360840249,3094.65,No
8715-KKTFG,Female,0.0,Yes,No,1.1657772395230555,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.2808568772091153,6518.35,No
1550-LOAHA,Female,0.0,Yes,No,-0.015113308357824713,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.6443886261454905,2585.95,Yes
1728-BQDMA,Female,0.0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6750781919864114,82.7,No
0268-QKIWO,Female,0.0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.4960059100684764,58.85,Yes
0876-WDUUZ,Female,0.0,No,No,-1.1145631287986442,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.6859335511496436,425.9,Yes
5117-ZSMHQ,Female,0.0,Yes,Yes,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.8354952811645946,6342.7,No
5151-HQRDG,Male,0.0,Yes,No,0.18848851024232702,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.3227772279511935,2030.75,No
0960-HUWBM,Male,0.0,Yes,Yes,1.3286586944031769,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.3074456292117733,6700.05,No
6465-GSRCL,Female,0.0,No,Yes,1.4100994218432374,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.3905354792200795,7244.7,No
0617-FHSGK,Male,0.0,No,Yes,0.6771328748826912,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.3469269631157543,3678.3,Yes
0263-FJTQO,Male,0.0,Yes,Yes,0.7178532386027215,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),0.19071804510013865,3486.65,No
7319-ZNRTR,Male,0.0,Yes,Yes,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.5009913010689746,411.15,No
2858-MOFSQ,Female,0.0,No,Yes,-0.62591876415828,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,-0.29618847594853537,937.5,Yes
7503-EPSZW,Female,0.0,Yes,Yes,1.2879383306831464,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.3530913680541898,1559.15,No
7089-XXAYG,Male,0.0,Yes,No,-0.30015585439803716,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),-0.8861264110075091,970.4,No
8118-LSUEL,Male,0.0,No,No,-0.38159658183809786,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3838882912194153,2483.5,Yes
8070-AAWZP,Male,0.0,Yes,No,-0.3408762181180675,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,-1.0140847800203006,828.2,No
1666-JXLKU,Female,0.0,No,No,0.18848851024232702,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1728400721983174,3810.55,No
7855-DIWPO,Female,0.0,No,No,-0.46303730927815856,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.12923155609399228,1493.2,No
5133-POWUA,Male,0.0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6302096729819263,45.8,No
5652-MSDEY,Female,0.0,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.3652067301175816,777.3,No
7005-CCBKV,Male,0.0,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6526976111463211,556.35,Yes
1810-BOHSY,Male,0.0,Yes,No,0.758573602322752,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),1.0515288911861906,4911.05,No
1784-BXEFA,Female,0.0,No,No,-0.9109613101984924,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4694171580658184,187.35,No
7351-MHQVU,Female,0.0,No,No,-1.0738427650786138,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),-0.4590445819648154,307.6,No
9224-VTYID,Male,0.0,Yes,Yes,0.5956921474426305,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0.8554368451665879,4318.35,No
9500-IWPXQ,Female,0.0,Yes,Yes,1.1657772395230555,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,0.48651791112970877,4820.55,No
5762-TJXGK,Female,0.0,No,No,0.7992939660427822,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),-0.19980424993890028,3038.55,No
4504-YOULA,Female,0.0,Yes,Yes,0.10704778280226633,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.17653909193657447,2136.9,No
5569-IDSEY,Male,0.0,Yes,No,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.3606231332170895,7472.15,No
4250-FDVOU,Female,0.0,No,No,-1.0738427650786138,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,-0.28289409994720643,389.1,Yes
7284-ZZLOH,Male,0.0,Yes,No,0.5142514200025698,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),-0.3809401229570078,2296.25,No
5277-ZLOOR,Female,0.0,No,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6909189421501416,187.45,Yes
2141-RRYGO,Female,0.0,No,No,-1.1552834925186746,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.12923155609399228,261.25,Yes
1777-JYQPJ,Male,0.0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.3447823830533592,38.45,No
6376-GAHQE,Male,0.0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.4350022041245586,299.2,Yes
3401-URHDA,Male,0.0,No,No,0.758573602322752,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),-0.1615829189350795,3043.6,No
1599-EAHXY,Male,0.0,Yes,Yes,1.125056875803025,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.3564149620545218,1506.4,No
8631-XVRZL,Male,0.0,No,No,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.4827115340671475,163.7,No
5052-PNLOS,Male,0.0,No,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.3489905542159264,323.25,Yes
3853-LYGAM,Male,0.0,No,No,-0.62591876415828,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0266019361836989,1640,No
6979-ZNSFF,Female,0.0,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7407728521551253,762.1,Yes
5751-USDBL,Male,0.0,Yes,Yes,0.5549717837226001,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.5396954151350245,3846.35,No
5680-LQOGP,Female,0.0,No,No,1.4508197855632678,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.5878875281398422,5646.6,No
2386-LAHRK,Male,0.0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,-0.3742929349563432,53.5,Yes
8189-DUKMV,Female,0.0,Yes,No,-1.1552834925186746,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4710789550659844,79.05,No
6032-IGALN,Female,0.0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.3181936310507012,25.1,Yes
9931-DCEZH,Male,0.0,No,Yes,-0.1779947632379461,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),-0.34438058895335305,1516.6,No
1898-JSNDC,Female,0.0,No,No,0.26992923768238775,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),-0.2047896409393986,2224.5,No
0315-LVCRK,Male,0.0,No,No,-0.8702409464784621,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,0.6659919871476498,888.75,No
3911-RSNHI,Female,0.0,Yes,No,1.5729808767233588,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),-0.11172900893009581,4310.35,No
2410-CIYFZ,Male,0.0,No,Yes,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4744025490663168,42.9,No
4248-HCETZ,Male,0.0,Yes,No,-0.0965540357978854,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.4948268961305394,2365.15,Yes
5505-OVWQW,Female,0.0,No,No,-0.62591876415828,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4827115340671475,353.65,No
7271-AJDTL,Female,0.0,Yes,No,0.9214550572028734,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.9867188081797118,5073.1,No
1867-TJHTS,Female,0.0,No,No,1.0436161483629645,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.4998122871310375,4526.85,No
0516-WJVXC,Female,0.0,No,No,-1.1145631287986442,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,-0.3510277769540174,308.25,Yes
9174-FKWZE,Female,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-1.505976692069473,19.45,Yes
6860-YRJZP,Male,0.0,No,No,-0.9516816739185228,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3087056321119333,678.45,No
4429-WYGFR,Male,0.0,No,No,-0.2594354906780068,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.518869273970796,1237.3,No
2817-LVCPP,Female,0.0,No,No,0.7178532386027215,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5076384890696393,1023.95,No
5038-ETMLM,Female,0.0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.624848856243503,8182.75,No
5056-FIMPT,Female,0.0,No,Yes,0.43281069256250915,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.3705939152180862,4532.3,No
4521-WFJAI,Male,0.0,No,No,0.9621754209229036,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.289943082047877,1444.05,No
6569-KTMDU,Female,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.517609271070636,19.1,No
8809-RIHDD,Male,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.284180471209448,7372.65,Yes
8809-XKHMD,Male,0.0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),1.1894580421999785,7325.1,No
0396-YCHWO,Male,0.0,Yes,No,0.14776814652229667,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0182929511828682,3474.2,No
0867-LDTTC,Male,0.0,No,No,-1.1145631287986442,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.34526516611558833,392.65,No
4822-NGOCH,Female,0.0,No,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.6543594081464871,1058.6,Yes
